RunID,Mode,Lambda1,Lambda2,Gamma,GraphK,Tol,ACC,NMI,Purity,TimeSec,Status
14347,2,1.000000,0.100000,1.10,11,1.0e-06,0.637500,0.803035,0.650000,7.56,Success
14348,3,1.000000,0.100000,1.10,11,1.0e-06,0.165000,0.395874,0.192500,7.63,Success
14349,4,1.000000,0.100000,1.10,11,1.0e-06,0.187500,0.408989,0.217500,7.53,Success
14350,5,1.000000,0.100000,1.10,11,1.0e-06,0.185000,0.419159,0.207500,7.66,Success
14351,1,0.000100,1.000000,1.10,11,1.0e-06,0.527500,0.724793,0.560000,7.58,Success
14352,2,0.000100,1.000000,1.10,11,1.0e-06,0.757500,0.879929,0.792500,7.78,Success
14353,3,0.000100,1.000000,1.10,11,1.0e-06,0.765000,0.882917,0.790000,7.91,Success
14354,4,0.000100,1.000000,1.10,11,1.0e-06,0.747500,0.874260,0.777500,7.59,Success
14355,5,0.000100,1.000000,1.10,11,1.0e-06,0.552500,0.739047,0.580000,7.53,Success
14356,1,0.001000,1.000000,1.10,11,1.0e-06,0.502500,0.729439,0.535000,7.53,Success
14357,2,0.001000,1.000000,1.10,11,1.0e-06,0.775000,0.886527,0.797500,7.56,Success
14358,3,0.001000,1.000000,1.10,11,1.0e-06,0.750000,0.869050,0.762500,7.33,Success
14359,4,0.001000,1.000000,1.10,11,1.0e-06,0.775000,0.893497,0.790000,7.46,Success
14360,5,0.001000,1.000000,1.10,11,1.0e-06,0.520000,0.733566,0.570000,7.87,Success
14361,1,0.010000,1.000000,1.10,11,1.0e-06,0.525000,0.721834,0.562500,7.99,Success
14362,2,0.010000,1.000000,1.10,11,1.0e-06,0.757500,0.884964,0.792500,7.51,Success
14363,3,0.010000,1.000000,1.10,11,1.0e-06,0.717500,0.865017,0.745000,7.15,Success
14364,4,0.010000,1.000000,1.10,11,1.0e-06,0.725000,0.870416,0.767500,7.21,Success
14365,5,0.010000,1.000000,1.10,11,1.0e-06,0.462500,0.696758,0.512500,7.32,Success
14366,1,0.100000,1.000000,1.10,11,1.0e-06,0.510000,0.724875,0.545000,7.52,Success
14367,2,0.100000,1.000000,1.10,11,1.0e-06,0.752500,0.868014,0.772500,7.56,Success
14368,3,0.100000,1.000000,1.10,11,1.0e-06,0.740000,0.877071,0.767500,7.70,Success
14369,4,0.100000,1.000000,1.10,11,1.0e-06,0.785000,0.892485,0.805000,7.63,Success
14370,5,0.100000,1.000000,1.10,11,1.0e-06,0.517500,0.736857,0.565000,7.77,Success
14371,1,1.000000,1.000000,1.10,11,1.0e-06,0.520000,0.729401,0.552500,7.68,Success
14372,2,1.000000,1.000000,1.10,11,1.0e-06,0.727500,0.859490,0.747500,7.25,Success
14373,3,1.000000,1.000000,1.10,11,1.0e-06,0.757500,0.889731,0.790000,7.29,Success
14374,4,1.000000,1.000000,1.10,11,1.0e-06,0.702500,0.869057,0.745000,7.27,Success
14375,5,1.000000,1.000000,1.10,11,1.0e-06,0.515000,0.736593,0.565000,7.23,Success
14376,1,0.000100,0.000100,1.30,11,1.0e-06,0.590000,0.809215,0.650000,7.45,Success
14377,2,0.000100,0.000100,1.30,11,1.0e-06,0.737500,0.863673,0.757500,7.80,Success
14378,3,0.000100,0.000100,1.30,11,1.0e-06,0.695000,0.852996,0.735000,7.39,Success
14379,4,0.000100,0.000100,1.30,11,1.0e-06,0.715000,0.861556,0.745000,7.36,Success
14380,5,0.000100,0.000100,1.30,11,1.0e-06,0.582500,0.786979,0.620000,7.35,Success
14381,1,0.001000,0.000100,1.30,11,1.0e-06,0.625000,0.819183,0.667500,7.30,Success
14382,2,0.001000,0.000100,1.30,11,1.0e-06,0.705000,0.862216,0.732500,7.25,Success
14383,3,0.001000,0.000100,1.30,11,1.0e-06,0.712500,0.863263,0.740000,7.19,Success
14384,4,0.001000,0.000100,1.30,11,1.0e-06,0.697500,0.854289,0.730000,7.18,Success
14385,5,0.001000,0.000100,1.30,11,1.0e-06,0.655000,0.824690,0.680000,7.32,Success
14386,1,0.010000,0.000100,1.30,11,1.0e-06,0.225000,0.436043,0.275000,7.29,Success
14387,2,0.010000,0.000100,1.30,11,1.0e-06,0.715000,0.862638,0.737500,7.29,Success
14388,3,0.010000,0.000100,1.30,11,1.0e-06,0.550000,0.757190,0.587500,7.30,Success
14389,4,0.010000,0.000100,1.30,11,1.0e-06,0.582500,0.781038,0.615000,7.44,Success
14390,5,0.010000,0.000100,1.30,11,1.0e-06,0.227500,0.428197,0.275000,7.23,Success
14391,1,0.100000,0.000100,1.30,11,1.0e-06,0.235000,0.484541,0.252500,7.51,Success
14392,2,0.100000,0.000100,1.30,11,1.0e-06,0.602500,0.798751,0.640000,7.58,Success
14393,3,0.100000,0.000100,1.30,11,1.0e-06,0.292500,0.540855,0.332500,7.68,Success
14394,4,0.100000,0.000100,1.30,11,1.0e-06,0.312500,0.542739,0.330000,7.98,Success
14395,5,0.100000,0.000100,1.30,11,1.0e-06,0.245000,0.488932,0.260000,7.28,Success
14396,1,1.000000,0.000100,1.30,11,1.0e-06,0.217500,0.453243,0.230000,7.42,Success
14397,2,1.000000,0.000100,1.30,11,1.0e-06,0.252500,0.499946,0.280000,7.38,Success
14398,3,1.000000,0.000100,1.30,11,1.0e-06,0.225000,0.462847,0.245000,7.40,Success
14399,4,1.000000,0.000100,1.30,11,1.0e-06,0.250000,0.482584,0.265000,7.22,Success
14400,5,1.000000,0.000100,1.30,11,1.0e-06,0.220000,0.457336,0.245000,7.19,Success
14401,1,0.000100,0.001000,1.30,11,1.0e-06,0.622500,0.811539,0.662500,7.65,Success
14402,2,0.000100,0.001000,1.30,11,1.0e-06,0.695000,0.843441,0.715000,7.26,Success
14403,3,0.000100,0.001000,1.30,11,1.0e-06,0.695000,0.852666,0.740000,7.33,Success
14404,4,0.000100,0.001000,1.30,11,1.0e-06,0.700000,0.857942,0.730000,7.24,Success
14405,5,0.000100,0.001000,1.30,11,1.0e-06,0.585000,0.790604,0.625000,7.30,Success
14406,1,0.001000,0.001000,1.30,11,1.0e-06,0.645000,0.813243,0.667500,7.35,Success
14407,2,0.001000,0.001000,1.30,11,1.0e-06,0.687500,0.848093,0.710000,7.28,Success
14408,3,0.001000,0.001000,1.30,11,1.0e-06,0.705000,0.857717,0.735000,7.16,Success
14409,4,0.001000,0.001000,1.30,11,1.0e-06,0.690000,0.859492,0.737500,7.19,Success
14410,5,0.001000,0.001000,1.30,11,1.0e-06,0.595000,0.783279,0.625000,7.14,Success
14411,1,0.010000,0.001000,1.30,11,1.0e-06,0.190000,0.429762,0.210000,7.10,Success
14412,2,0.010000,0.001000,1.30,11,1.0e-06,0.692500,0.845181,0.725000,7.29,Success
14413,3,0.010000,0.001000,1.30,11,1.0e-06,0.547500,0.768556,0.602500,7.18,Success
14414,4,0.010000,0.001000,1.30,11,1.0e-06,0.742500,0.867146,0.760000,7.37,Success
14415,5,0.010000,0.001000,1.30,11,1.0e-06,0.052500,0.246681,0.122500,7.27,Success
14416,1,0.100000,0.001000,1.30,11,1.0e-06,0.282500,0.501896,0.307500,7.26,Success
14417,2,0.100000,0.001000,1.30,11,1.0e-06,0.302500,0.565067,0.402500,7.17,Success
14418,3,0.100000,0.001000,1.30,11,1.0e-06,0.337500,0.561282,0.367500,7.20,Success
14419,4,0.100000,0.001000,1.30,11,1.0e-06,0.380000,0.610196,0.415000,7.16,Success
14420,5,0.100000,0.001000,1.30,11,1.0e-06,0.202500,0.422959,0.240000,7.17,Success
14421,1,1.000000,0.001000,1.30,11,1.0e-06,0.212500,0.452269,0.220000,7.26,Success
14422,2,1.000000,0.001000,1.30,11,1.0e-06,0.285000,0.529591,0.312500,7.37,Success
14423,3,1.000000,0.001000,1.30,11,1.0e-06,0.227500,0.464917,0.245000,7.28,Success
14424,4,1.000000,0.001000,1.30,11,1.0e-06,0.250000,0.482157,0.267500,7.34,Success
14425,5,1.000000,0.001000,1.30,11,1.0e-06,0.210000,0.453191,0.227500,7.29,Success
14426,1,0.000100,0.010000,1.30,11,1.0e-06,0.630000,0.816879,0.662500,7.34,Success
14427,2,0.000100,0.010000,1.30,11,1.0e-06,0.695000,0.839059,0.720000,7.22,Success
14428,3,0.000100,0.010000,1.30,11,1.0e-06,0.690000,0.849521,0.720000,7.19,Success
14429,4,0.000100,0.010000,1.30,11,1.0e-06,0.695000,0.845285,0.720000,7.48,Success
14430,5,0.000100,0.010000,1.30,11,1.0e-06,0.572500,0.777194,0.605000,7.25,Success
14431,1,0.001000,0.010000,1.30,11,1.0e-06,0.582500,0.788258,0.617500,7.26,Success
14432,2,0.001000,0.010000,1.30,11,1.0e-06,0.677500,0.835411,0.710000,7.28,Success
14433,3,0.001000,0.010000,1.30,11,1.0e-06,0.637500,0.835880,0.697500,7.30,Success
14434,4,0.001000,0.010000,1.30,11,1.0e-06,0.677500,0.850143,0.705000,7.18,Success
14435,5,0.001000,0.010000,1.30,11,1.0e-06,0.570000,0.778889,0.592500,7.20,Success
14436,1,0.010000,0.010000,1.30,11,1.0e-06,0.590000,0.796921,0.632500,7.19,Success
14437,2,0.010000,0.010000,1.30,11,1.0e-06,0.712500,0.855348,0.742500,7.26,Success
14438,3,0.010000,0.010000,1.30,11,1.0e-06,0.717500,0.859678,0.745000,7.17,Success
14439,4,0.010000,0.010000,1.30,11,1.0e-06,0.712500,0.857285,0.735000,7.27,Success
14440,5,0.010000,0.010000,1.30,11,1.0e-06,0.592500,0.774871,0.622500,7.26,Success
14441,1,0.100000,0.010000,1.30,11,1.0e-06,0.060000,0.265514,0.130000,7.10,Success
14442,2,0.100000,0.010000,1.30,11,1.0e-06,0.107500,0.416734,0.195000,7.38,Success
14443,3,0.100000,0.010000,1.30,11,1.0e-06,0.050000,0.251378,0.122500,7.12,Success
14444,4,0.100000,0.010000,1.30,11,1.0e-06,0.050000,0.251378,0.122500,7.19,Success
14445,5,0.100000,0.010000,1.30,11,1.0e-06,0.055000,0.250227,0.125000,7.05,Success
14446,1,1.000000,0.010000,1.30,11,1.0e-06,0.215000,0.430303,0.260000,7.16,Success
14447,2,1.000000,0.010000,1.30,11,1.0e-06,0.195000,0.467469,0.267500,7.20,Success
14448,3,1.000000,0.010000,1.30,11,1.0e-06,0.237500,0.475040,0.267500,7.19,Success
14449,4,1.000000,0.010000,1.30,11,1.0e-06,0.287500,0.501571,0.305000,7.36,Success
14450,5,1.000000,0.010000,1.30,11,1.0e-06,0.182500,0.429189,0.242500,7.18,Success
14451,1,0.000100,0.100000,1.30,11,1.0e-06,0.522500,0.741108,0.565000,7.47,Success
14452,2,0.000100,0.100000,1.30,11,1.0e-06,0.700000,0.843790,0.722500,7.21,Success
14453,3,0.000100,0.100000,1.30,11,1.0e-06,0.670000,0.833229,0.700000,7.36,Success
14454,4,0.000100,0.100000,1.30,11,1.0e-06,0.702500,0.839399,0.720000,7.19,Success
14455,5,0.000100,0.100000,1.30,11,1.0e-06,0.557500,0.749823,0.595000,7.21,Success
14456,1,0.001000,0.100000,1.30,11,1.0e-06,0.520000,0.734067,0.565000,7.14,Success
14457,2,0.001000,0.100000,1.30,11,1.0e-06,0.715000,0.864301,0.757500,7.18,Success
14458,3,0.001000,0.100000,1.30,11,1.0e-06,0.657500,0.830231,0.687500,7.37,Success
14459,4,0.001000,0.100000,1.30,11,1.0e-06,0.725000,0.857884,0.745000,7.16,Success
14460,5,0.001000,0.100000,1.30,11,1.0e-06,0.497500,0.705720,0.552500,7.46,Success
14461,1,0.010000,0.100000,1.30,11,1.0e-06,0.572500,0.770882,0.612500,7.17,Success
14462,2,0.010000,0.100000,1.30,11,1.0e-06,0.680000,0.844309,0.720000,7.27,Success
14463,3,0.010000,0.100000,1.30,11,1.0e-06,0.660000,0.827979,0.687500,7.23,Success
14464,4,0.010000,0.100000,1.30,11,1.0e-06,0.700000,0.846871,0.727500,7.22,Success
14465,5,0.010000,0.100000,1.30,11,1.0e-06,0.550000,0.751888,0.570000,7.16,Success
14466,1,0.100000,0.100000,1.30,11,1.0e-06,0.507500,0.720296,0.540000,7.17,Success
14467,2,0.100000,0.100000,1.30,11,1.0e-06,0.710000,0.850162,0.742500,7.39,Success
14468,3,0.100000,0.100000,1.30,11,1.0e-06,0.705000,0.859439,0.740000,7.21,Success
14469,4,0.100000,0.100000,1.30,11,1.0e-06,0.672500,0.840531,0.702500,7.43,Success
14470,5,0.100000,0.100000,1.30,11,1.0e-06,0.557500,0.745795,0.592500,7.26,Success
14471,1,1.000000,0.100000,1.30,11,1.0e-06,0.160000,0.376312,0.200000,7.19,Success
14472,2,1.000000,0.100000,1.30,11,1.0e-06,0.040000,0.263703,0.122500,7.36,Success
14473,3,1.000000,0.100000,1.30,11,1.0e-06,0.147500,0.320736,0.195000,7.14,Success
14474,4,1.000000,0.100000,1.30,11,1.0e-06,0.172500,0.408240,0.200000,7.17,Success
14475,5,1.000000,0.100000,1.30,11,1.0e-06,0.197500,0.440403,0.212500,7.17,Success
14476,1,0.000100,1.000000,1.30,11,1.0e-06,0.477500,0.713176,0.535000,7.35,Success
14477,2,0.000100,1.000000,1.30,11,1.0e-06,0.707500,0.861920,0.755000,7.43,Success
14478,3,0.000100,1.000000,1.30,11,1.0e-06,0.592500,0.784130,0.632500,7.34,Success
14479,4,0.000100,1.000000,1.30,11,1.0e-06,0.632500,0.811797,0.672500,7.36,Success
14480,5,0.000100,1.000000,1.30,11,1.0e-06,0.455000,0.688435,0.507500,7.25,Success
14481,1,0.001000,1.000000,1.30,11,1.0e-06,0.455000,0.679291,0.495000,7.22,Success
14482,2,0.001000,1.000000,1.30,11,1.0e-06,0.702500,0.857339,0.732500,7.15,Success
14483,3,0.001000,1.000000,1.30,11,1.0e-06,0.640000,0.806988,0.677500,7.13,Success
14484,4,0.001000,1.000000,1.30,11,1.0e-06,0.620000,0.792457,0.647500,7.02,Success
14485,5,0.001000,1.000000,1.30,11,1.0e-06,0.472500,0.684194,0.525000,7.24,Success
14486,1,0.010000,1.000000,1.30,11,1.0e-06,0.505000,0.697397,0.535000,7.26,Success
14487,2,0.010000,1.000000,1.30,11,1.0e-06,0.710000,0.863047,0.740000,7.33,Success
14488,3,0.010000,1.000000,1.30,11,1.0e-06,0.685000,0.823025,0.710000,7.33,Success
14489,4,0.010000,1.000000,1.30,11,1.0e-06,0.605000,0.781816,0.642500,7.31,Success
14490,5,0.010000,1.000000,1.30,11,1.0e-06,0.512500,0.706346,0.560000,7.22,Success
14491,1,0.100000,1.000000,1.30,11,1.0e-06,0.450000,0.683544,0.475000,7.16,Success
14492,2,0.100000,1.000000,1.30,11,1.0e-06,0.745000,0.867381,0.775000,7.20,Success
14493,3,0.100000,1.000000,1.30,11,1.0e-06,0.622500,0.801239,0.637500,7.22,Success
14494,4,0.100000,1.000000,1.30,11,1.0e-06,0.637500,0.798967,0.662500,7.28,Success
14495,5,0.100000,1.000000,1.30,11,1.0e-06,0.442500,0.677973,0.490000,7.24,Success
14496,1,1.000000,1.000000,1.30,11,1.0e-06,0.487500,0.696969,0.512500,7.31,Success
14497,2,1.000000,1.000000,1.30,11,1.0e-06,0.705000,0.855145,0.737500,7.35,Success
14498,3,1.000000,1.000000,1.30,11,1.0e-06,0.665000,0.820783,0.700000,7.22,Success
14499,4,1.000000,1.000000,1.30,11,1.0e-06,0.662500,0.816098,0.690000,7.27,Success
14500,5,1.000000,1.000000,1.30,11,1.0e-06,0.472500,0.687019,0.502500,7.23,Success
14501,1,0.000100,0.000100,1.50,11,1.0e-06,0.620000,0.806018,0.650000,7.18,Success
14502,2,0.000100,0.000100,1.50,11,1.0e-06,0.702500,0.856264,0.735000,7.15,Success
14503,3,0.000100,0.000100,1.50,11,1.0e-06,0.687500,0.853505,0.727500,7.19,Success
14504,4,0.000100,0.000100,1.50,11,1.0e-06,0.755000,0.886987,0.790000,7.28,Success
14505,5,0.000100,0.000100,1.50,11,1.0e-06,0.587500,0.812393,0.650000,7.24,Success
14506,1,0.001000,0.000100,1.50,11,1.0e-06,0.590000,0.792716,0.632500,7.54,Success
14507,2,0.001000,0.000100,1.50,11,1.0e-06,0.737500,0.873572,0.765000,7.20,Success
14508,3,0.001000,0.000100,1.50,11,1.0e-06,0.692500,0.847683,0.722500,7.37,Success
14509,4,0.001000,0.000100,1.50,11,1.0e-06,0.700000,0.856468,0.720000,7.21,Success
14510,5,0.001000,0.000100,1.50,11,1.0e-06,0.560000,0.777678,0.605000,7.13,Success
14511,1,0.010000,0.000100,1.50,11,1.0e-06,0.260000,0.460665,0.305000,7.19,Success
14512,2,0.010000,0.000100,1.50,11,1.0e-06,0.675000,0.851918,0.715000,7.19,Success
14513,3,0.010000,0.000100,1.50,11,1.0e-06,0.302500,0.594714,0.402500,7.38,Success
14514,4,0.010000,0.000100,1.50,11,1.0e-06,0.342500,0.588729,0.425000,7.34,Success
14515,5,0.010000,0.000100,1.50,11,1.0e-06,0.205000,0.410631,0.252500,7.41,Success
14516,1,0.100000,0.000100,1.50,11,1.0e-06,0.240000,0.482881,0.257500,7.16,Success
14517,2,0.100000,0.000100,1.50,11,1.0e-06,0.635000,0.819614,0.665000,7.34,Success
14518,3,0.100000,0.000100,1.50,11,1.0e-06,0.330000,0.577897,0.365000,7.15,Success
14519,4,0.100000,0.000100,1.50,11,1.0e-06,0.350000,0.588535,0.382500,7.16,Success
14520,5,0.100000,0.000100,1.50,11,1.0e-06,0.247500,0.488128,0.262500,7.18,Success
14521,1,1.000000,0.000100,1.50,11,1.0e-06,0.197500,0.440712,0.212500,7.16,Success
14522,2,1.000000,0.000100,1.50,11,1.0e-06,0.262500,0.499182,0.280000,7.44,Success
14523,3,1.000000,0.000100,1.50,11,1.0e-06,0.242500,0.475303,0.255000,7.13,Success
14524,4,1.000000,0.000100,1.50,11,1.0e-06,0.247500,0.481345,0.272500,7.38,Success
14525,5,1.000000,0.000100,1.50,11,1.0e-06,0.207500,0.451802,0.227500,7.19,Success
14526,1,0.000100,0.001000,1.50,11,1.0e-06,0.590000,0.805601,0.637500,8.00,Success
14527,2,0.000100,0.001000,1.50,11,1.0e-06,0.705000,0.844284,0.717500,7.21,Success
14528,3,0.000100,0.001000,1.50,11,1.0e-06,0.707500,0.850819,0.732500,7.17,Success
14529,4,0.000100,0.001000,1.50,11,1.0e-06,0.700000,0.853066,0.732500,7.15,Success
14530,5,0.000100,0.001000,1.50,11,1.0e-06,0.680000,0.825161,0.690000,7.18,Success
14531,1,0.001000,0.001000,1.50,11,1.0e-06,0.615000,0.804625,0.665000,7.30,Success
14532,2,0.001000,0.001000,1.50,11,1.0e-06,0.672500,0.837640,0.702500,7.16,Success
14533,3,0.001000,0.001000,1.50,11,1.0e-06,0.662500,0.835743,0.717500,7.45,Success
14534,4,0.001000,0.001000,1.50,11,1.0e-06,0.717500,0.857021,0.740000,7.16,Success
14535,5,0.001000,0.001000,1.50,11,1.0e-06,0.577500,0.793574,0.635000,7.22,Success
14536,1,0.010000,0.001000,1.50,11,1.0e-06,0.055000,0.241889,0.122500,7.11,Success
14537,2,0.010000,0.001000,1.50,11,1.0e-06,0.677500,0.841830,0.702500,7.14,Success
14538,3,0.010000,0.001000,1.50,11,1.0e-06,0.525000,0.722357,0.565000,7.20,Success
14539,4,0.010000,0.001000,1.50,11,1.0e-06,0.565000,0.764527,0.597500,7.15,Success
14540,5,0.010000,0.001000,1.50,11,1.0e-06,0.057500,0.250985,0.125000,7.26,Success
14541,1,0.100000,0.001000,1.50,11,1.0e-06,0.255000,0.472350,0.292500,7.14,Success
14542,2,0.100000,0.001000,1.50,11,1.0e-06,0.337500,0.601815,0.435000,7.43,Success
14543,3,0.100000,0.001000,1.50,11,1.0e-06,0.295000,0.530907,0.362500,7.26,Success
14544,4,0.100000,0.001000,1.50,11,1.0e-06,0.365000,0.585583,0.412500,7.18,Success
14545,5,0.100000,0.001000,1.50,11,1.0e-06,0.205000,0.432801,0.247500,7.53,Success
14546,1,1.000000,0.001000,1.50,11,1.0e-06,0.207500,0.451008,0.225000,7.50,Success
14547,2,1.000000,0.001000,1.50,11,1.0e-06,0.305000,0.536980,0.330000,7.88,Success
14548,3,1.000000,0.001000,1.50,11,1.0e-06,0.250000,0.483073,0.265000,7.73,Success
14549,4,1.000000,0.001000,1.50,11,1.0e-06,0.250000,0.484653,0.265000,8.03,Success
14550,5,1.000000,0.001000,1.50,11,1.0e-06,0.220000,0.455219,0.227500,8.08,Success
14551,1,0.000100,0.010000,1.50,11,1.0e-06,0.605000,0.797524,0.647500,7.63,Success
14552,2,0.000100,0.010000,1.50,11,1.0e-06,0.725000,0.855465,0.747500,7.97,Success
14553,3,0.000100,0.010000,1.50,11,1.0e-06,0.700000,0.849379,0.735000,9.14,Success
14554,4,0.000100,0.010000,1.50,11,1.0e-06,0.692500,0.850057,0.725000,8.50,Success
14555,5,0.000100,0.010000,1.50,11,1.0e-06,0.545000,0.768295,0.600000,8.50,Success
14556,1,0.001000,0.010000,1.50,11,1.0e-06,0.610000,0.810773,0.650000,7.92,Success
14557,2,0.001000,0.010000,1.50,11,1.0e-06,0.695000,0.847399,0.730000,8.65,Success
14558,3,0.001000,0.010000,1.50,11,1.0e-06,0.695000,0.856726,0.720000,8.26,Success
14559,4,0.001000,0.010000,1.50,11,1.0e-06,0.692500,0.856483,0.730000,7.86,Success
14560,5,0.001000,0.010000,1.50,11,1.0e-06,0.535000,0.767269,0.587500,7.50,Success
14561,1,0.010000,0.010000,1.50,11,1.0e-06,0.580000,0.783868,0.620000,7.26,Success
14562,2,0.010000,0.010000,1.50,11,1.0e-06,0.707500,0.846579,0.732500,7.26,Success
14563,3,0.010000,0.010000,1.50,11,1.0e-06,0.670000,0.849296,0.715000,7.19,Success
14564,4,0.010000,0.010000,1.50,11,1.0e-06,0.675000,0.843238,0.705000,7.14,Success
14565,5,0.010000,0.010000,1.50,11,1.0e-06,0.577500,0.789841,0.622500,7.26,Success
14566,1,0.100000,0.010000,1.50,11,1.0e-06,0.050000,0.253807,0.125000,7.33,Success
14567,2,0.100000,0.010000,1.50,11,1.0e-06,0.102500,0.399540,0.192500,7.14,Success
14568,3,0.100000,0.010000,1.50,11,1.0e-06,0.077500,0.292612,0.145000,7.45,Success
14569,4,0.100000,0.010000,1.50,11,1.0e-06,0.050000,0.250447,0.122500,7.38,Success
14570,5,0.100000,0.010000,1.50,11,1.0e-06,0.060000,0.252204,0.127500,7.20,Success
14571,1,1.000000,0.010000,1.50,11,1.0e-06,0.215000,0.404085,0.255000,7.15,Success
14572,2,1.000000,0.010000,1.50,11,1.0e-06,0.205000,0.470221,0.272500,7.17,Success
14573,3,1.000000,0.010000,1.50,11,1.0e-06,0.257500,0.481515,0.292500,7.13,Success
14574,4,1.000000,0.010000,1.50,11,1.0e-06,0.265000,0.496357,0.297500,7.12,Success
14575,5,1.000000,0.010000,1.50,11,1.0e-06,0.175000,0.420334,0.230000,7.21,Success
14576,1,0.000100,0.100000,1.50,11,1.0e-06,0.540000,0.743876,0.570000,7.16,Success
14577,2,0.000100,0.100000,1.50,11,1.0e-06,0.710000,0.854852,0.735000,7.65,Success
14578,3,0.000100,0.100000,1.50,11,1.0e-06,0.672500,0.834365,0.710000,7.32,Success
14579,4,0.000100,0.100000,1.50,11,1.0e-06,0.710000,0.834833,0.722500,7.21,Success
14580,5,0.000100,0.100000,1.50,11,1.0e-06,0.510000,0.731598,0.547500,7.15,Success
14581,1,0.001000,0.100000,1.50,11,1.0e-06,0.525000,0.748857,0.560000,7.15,Success
14582,2,0.001000,0.100000,1.50,11,1.0e-06,0.710000,0.854500,0.727500,7.18,Success
14583,3,0.001000,0.100000,1.50,11,1.0e-06,0.690000,0.832983,0.717500,7.19,Success
14584,4,0.001000,0.100000,1.50,11,1.0e-06,0.682500,0.836648,0.712500,7.27,Success
14585,5,0.001000,0.100000,1.50,11,1.0e-06,0.520000,0.720079,0.550000,7.27,Success
14586,1,0.010000,0.100000,1.50,11,1.0e-06,0.540000,0.750795,0.577500,7.35,Success
14587,2,0.010000,0.100000,1.50,11,1.0e-06,0.700000,0.848891,0.737500,7.35,Success
14588,3,0.010000,0.100000,1.50,11,1.0e-06,0.722500,0.851496,0.747500,7.16,Success
14589,4,0.010000,0.100000,1.50,11,1.0e-06,0.717500,0.858999,0.745000,7.55,Success
14590,5,0.010000,0.100000,1.50,11,1.0e-06,0.552500,0.740404,0.577500,7.14,Success
14591,1,0.100000,0.100000,1.50,11,1.0e-06,0.530000,0.739896,0.570000,7.14,Success
14592,2,0.100000,0.100000,1.50,11,1.0e-06,0.737500,0.863569,0.757500,7.15,Success
14593,3,0.100000,0.100000,1.50,11,1.0e-06,0.672500,0.822795,0.685000,7.40,Success
14594,4,0.100000,0.100000,1.50,11,1.0e-06,0.672500,0.825381,0.687500,7.26,Success
14595,5,0.100000,0.100000,1.50,11,1.0e-06,0.510000,0.735035,0.552500,7.48,Success
14596,1,1.000000,0.100000,1.50,11,1.0e-06,0.155000,0.338143,0.197500,7.22,Success
14597,2,1.000000,0.100000,1.50,11,1.0e-06,0.050000,0.278505,0.130000,7.06,Success
14598,3,1.000000,0.100000,1.50,11,1.0e-06,0.047500,0.252760,0.122500,7.22,Success
14599,4,1.000000,0.100000,1.50,11,1.0e-06,0.097500,0.274818,0.162500,7.10,Success
14600,5,1.000000,0.100000,1.50,11,1.0e-06,0.202500,0.429159,0.220000,7.09,Success
14601,1,0.000100,1.000000,1.50,11,1.0e-06,0.530000,0.723997,0.565000,7.48,Success
14602,2,0.000100,1.000000,1.50,11,1.0e-06,0.712500,0.862758,0.750000,7.53,Success
14603,3,0.000100,1.000000,1.50,11,1.0e-06,0.665000,0.811869,0.695000,7.63,Success
14604,4,0.000100,1.000000,1.50,11,1.0e-06,0.600000,0.784015,0.642500,7.63,Success
14605,5,0.000100,1.000000,1.50,11,1.0e-06,0.457500,0.684259,0.512500,7.60,Success
14606,1,0.001000,1.000000,1.50,11,1.0e-06,0.452500,0.689099,0.500000,7.50,Success
14607,2,0.001000,1.000000,1.50,11,1.0e-06,0.707500,0.858078,0.750000,7.55,Success
14608,3,0.001000,1.000000,1.50,11,1.0e-06,0.667500,0.817740,0.685000,7.14,Success
14609,4,0.001000,1.000000,1.50,11,1.0e-06,0.645000,0.804107,0.670000,7.16,Success
14610,5,0.001000,1.000000,1.50,11,1.0e-06,0.467500,0.690835,0.512500,7.13,Success
14611,1,0.010000,1.000000,1.50,11,1.0e-06,0.500000,0.706854,0.545000,7.27,Success
14612,2,0.010000,1.000000,1.50,11,1.0e-06,0.702500,0.858379,0.737500,7.23,Success
14613,3,0.010000,1.000000,1.50,11,1.0e-06,0.650000,0.822790,0.685000,7.24,Success
14614,4,0.010000,1.000000,1.50,11,1.0e-06,0.662500,0.808533,0.682500,7.30,Success
14615,5,0.010000,1.000000,1.50,11,1.0e-06,0.450000,0.686920,0.487500,7.13,Success
14616,1,0.100000,1.000000,1.50,11,1.0e-06,0.507500,0.725416,0.537500,7.25,Success
14617,2,0.100000,1.000000,1.50,11,1.0e-06,0.740000,0.881754,0.775000,7.16,Success
14618,3,0.100000,1.000000,1.50,11,1.0e-06,0.650000,0.809605,0.685000,7.39,Success
